,id,name,neighbourhood,room_type,price
314,3886298,"2 bath,3 bdr, 13ppl Beside MK MTR",Yau Tsim Mong,Entire home/apt,1800.0
315,3890627,Beside MTR 5 double bed 2 Bar in MK,Yau Tsim Mong,Entire home/apt,1800.0
316,3903088,"Beside Mongkok MTR,3bdr,2bath,13ppl",Yau Tsim Mong,Entire home/apt,1800.0
317,3903373,2min MTR 5 double bed 2 Bath in MK,Yau Tsim Mong,Entire home/apt,1800.0
318,3955852,Causeway Bay FURNISHED room,Wan Chai,Private room,193.0
319,3988151,Nice Flatshare in Mongkok,Yau Tsim Mong,Private room,180.0
320,4008972,Room Available in North point,Eastern,Private room,150.0
321,4009419,"1+1 inN, Rm A5, 2 beds, ""Owl""",Yau Tsim Mong,Private room,380.0
322,4016920,Room in Old Bailey St. Central,Central & Western,Private room,183.0
323,4019615,Room available in sheung Wan,Central & Western,Private room,181.0
324,4021686,Mongkok 4beds-6pax 1min MTR,Yau Tsim Mong,Entire home/apt,888.0
325,4024529,4 min away from Fortress Hill MTR,Eastern,Private room,600.0
326,4033527,Nice room - in Wanchai !!!,Wan Chai,Private room,150.0
327,4041673,Spacious room Central,Central & Western,Private room,225.0
328,4053934,Quarry Bay Studio,Eastern,Private room,267.0
329,4078286,Brand New Designer Apartment,Central & Western,Entire home/apt,1726.0
330,4108656,Tin Hau Nice ROOM NEAR MTR,Wan Chai,Private room,148.0
331,4131018,Yau Ma Tei Flat share unit,Yau Tsim Mong,Private room,164.0
332,4138543,INCREDIBLE Architect Design Duplex SPACE Ensuite,Sha Tin,Private room,500.0
333,4139784,INCREDIBLE Architect Design Duplex EARTH Ensuite,Sha Tin,Private room,450.0
334,4142601,INCREDIBLE Architect Design Duplex AIR Room,Sha Tin,Private room,300.0
335,4165842,Sheung Wan Nice Flatshare,Central & Western,Private room,230.0
336,4174463,Furnished room in Causeway Bay,Wan Chai,Private room,167.0
337,4174529,Fortress Hill studio,Eastern,Private room,289.0
338,4174619,A sharing flat available in Wan Chai(mh3c),Wan Chai,Private room,267.0
339,4174689,"studio in Yau Ma Tei, Waterloo rd",Yau Tsim Mong,Private room,100.0
340,4179484,(HK)3BR2WR 1min WanChaiMTR DesignApt,Wan Chai,Entire home/apt,1218.0
341,4193855,Central room is available,Central & Western,Private room,263.0
342,4212561,Nice Room in Tin Hau(th1b),Wan Chai,Private room,190.0
343,4218574,Wan Chai NICE Room -----,Central & Western,Private room,294.0
344,4219587,We are right on Jordan MTR station,Yau Tsim Mong,Private room,464.0
345,4228094,North Point Nicely Furnished Room,Eastern,Private room,160.0
346,4237262,Nice room in Sai Ying Pun,Central & Western,Private room,134.0
347,4246603,New Renovated Twin/Family Room for 2-3 pax,Yau Tsim Mong,Private room,400.0
348,4271463,Ensuite 1-BR Apartment in Kowloon,Kowloon City,Entire home/apt,657.0
349,4293140,6D5 CausewayBay Center Cozy Warm Spacious 2BR6ppl,Wan Chai,Entire home/apt,2000.0
350,4362354,Cozy Studio (NorthPoint MTR),Eastern,Entire home/apt,506.0
351,4379824,"Studio in LKF, D'aguilar street, HK",Central & Western,Private room,1000.0
352,4406834,"Kowloon Mongkok 1812 Quadruple Room B,near station",Yau Tsim Mong,Private room,281.0
353,4412450,"Own bathroom, terrace, TST Cosy Rm",Yau Tsim Mong,Private room,459.0
354,4436837,"Family Room@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,814.0
355,4471776,Lamma Island Yung Shue Wan Studio,Islands,Entire home/apt,550.0
356,4503527,SPECTACULAR Seaview WOW Ensuite,Sai Kung,Private room,380.0
357,4505019,Well decorated and fully equipped,Kowloon City,Entire home/apt,1551.0
358,4505916,One B/R apt with Garden in Wanchai,Wan Chai,Entire home/apt,964.0
359,4506943,旺角兩房一廳 鄰近地鐵站,Yau Tsim Mong,Entire home/apt,972.0
360,4508129,鹿比旅舍 female,Yau Tsim Mong,Shared room,170.0
361,4517169,Awesome Apt at Central location,Eastern,Entire home/apt,2800.0
362,4520543,NEW 5 Star 1BR Apartment in Central,Central & Western,Entire home/apt,1157.0
363,4520730,Ensuite Double Bedroom in City 5,Yau Tsim Mong,Private room,680.0
364,4541992,"1房靚裝高铁九龍站傍/1BR/MTR Austin, Kln H Speed train STN",Yau Tsim Mong,Entire home/apt,536.0
365,4541997,"3房靚裝高铁九龍站傍/3BR/MTR Austin, Kln H Speed train STN",Yau Tsim Mong,Entire home/apt,923.0
366,4550324,Cottage-style flat in Sai Kung,Sai Kung,Entire home/apt,1610.0
367,4576534,20%off Free WiFi “1” Studio near Subway,Central & Western,Entire home/apt,360.0
368,4657865,FULLY FURNISHED STUDIO B IN TSIM SHA TSUI 尖沙咀6B,Yau Tsim Mong,Entire home/apt,333.0
369,4658306,Bright apartment in superb location,Central & Western,Entire home/apt,900.0
370,4678644,Friendly | Authentically HK living,Yau Tsim Mong,Hotel room,140.0
371,4691285,Wan Chai ROOM available !!!,Wan Chai,Private room,167.0
372,4691361,Kowloon | Authentically HK living,Yau Tsim Mong,Shared room,250.0
373,4695498,"Couple Tatami Room@Austin,Jordan,Tsim Sha Tsu",Yau Tsim Mong,Private room,579.0
374,4696858,"Deluxe Double Room@Tsim Sha Tsui,Austin,Jordan",Yau Tsim Mong,Private room,657.0
375,4702937,SYP room available.,Central & Western,Private room,217.0
376,4703186,DELUXE LAN KWAI FONG room --- CENTRAL,Central & Western,Private room,217.0
377,4703320,"Spacious 1,000 sq ft apt in Central",Central & Western,Entire home/apt,1500.0
378,4712476,Sheung Wan - nxt to Western Market,Central & Western,Private room,300.0
379,4712684,Nice Sheung Wan Room,Central & Western,Private room,263.0
380,4724498,"Couple Room@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,579.0
381,4724533,"Deluxe Twin Room@Tsim Sha Tsui,Austin,Jordan",Yau Tsim Mong,Private room,657.0
382,4724552,Twin Room@hub of Kowloon to Airport and China,Yau Tsim Mong,Private room,634.0
383,4730640,油麻地地铁口干净舒适恋家客栈3人房,Yau Tsim Mong,Private room,484.0
384,4730688,地鐵口清新迷你舒适大床房（1米2床）可住1--2人,Yau Tsim Mong,Entire home/apt,497.0
385,4731911,"Single Tatami1@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,579.0
386,4751714,Top Quiet location YMT/Austin/Jordan MTR near ICC,Yau Tsim Mong,Entire home/apt,481.0
387,4763087,JW Rm7 for 2 ppl (3mins to subway),Yau Tsim Mong,Private room,349.0
388,4778098,"500MB Quiet studio near 3 MTR (Red, Green, Austin)",Yau Tsim Mong,Entire home/apt,563.0
389,4797773,"Triple Room@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,814.0
390,4798868,JW Rm6 for 2ppl (3mins to subway),Yau Tsim Mong,Private room,269.0
391,4804224,6 Queen Size Beds with 2 private bathrooms,Kowloon City,Private room,1240.0
392,4811467,JW  Rm no.2 for 3ppl(3mins to subway),Yau Tsim Mong,Private room,289.0
393,4818606,Family Relaxation in Pokfulam,Central & Western,Entire home/apt,2287.0
394,4819827,2.2 A Pod in Mixed Dorm.Local Area.Clean&Friendly,Kowloon City,Shared room,150.0
395,4819836,2.3 Sleep in a Pod Style Shared Dorm,Kowloon City,Shared room,150.0
396,4832807,Budget apartment @ city's heart,Yau Tsim Mong,Private room,290.0
397,4834521,MongKok Rm6 (3mins to subway) 2ppl,Yau Tsim Mong,Private room,279.0
398,4836749,1.2 Sleep in Cozy Hostel (A Pod in Mixed Dorm),Kowloon City,Shared room,150.0
399,4836761,1.4 Mixed Dorm with Pod Style Bed,Kowloon City,Shared room,150.0
400,4841805,JW Rm3 for 4 ppl  (3mins to subway),Yau Tsim Mong,Private room,399.0
401,4844974,4.6 Female Dorm in Cozy Hostel (Pod style bed),Kowloon City,Shared room,170.0
402,4849728,琪寓-油麻地地铁口干净舒適大床房1-2人房,Yau Tsim Mong,Entire home/apt,280.0
403,4849950,location location location,Central & Western,Entire home/apt,3000.0
404,4856303,MongKok Rm11 (3mins to subway) 2ppl,Yau Tsim Mong,Private room,279.0
405,4858735,Ruby hostel female,Yau Tsim Mong,Shared room,170.0
406,4858902,Ruby hostel 鹿比 female,Yau Tsim Mong,Shared room,170.0
407,4866210,MongKok Rm1 (3mins to subway) 3ppl,Yau Tsim Mong,Private room,320.0
408,4869749,MongKok Rm8 (3mins to subway) 2ppl,Yau Tsim Mong,Private room,269.0
409,4881223,JW Rm5 for 4 ppl  (3mins to subway),Yau Tsim Mong,Private room,399.0
410,4885238,We right on Jordan MTR ( 6-7 person ),Yau Tsim Mong,Private room,893.0
411,4885292,Room for three person at jordan station,Yau Tsim Mong,Private room,514.0
412,4892293,MongKok Rm5 (3mins to subway) 2ppl,Yau Tsim Mong,Private room,279.0
413,4894516,持牌賓館3人房,Yau Tsim Mong,Private room,380.0
414,4910557,8B(Triple RM)TsimShaTsui MTR Station,Yau Tsim Mong,Private room,459.0
415,4917693,WM HOSTEL | Authentically HK,Yau Tsim Mong,Hotel room,236.0
416,4919225,Ensuite Double Bedroom in City 2,Yau Tsim Mong,Private room,680.0
417,4919471,Ensuite Double Bedroom in City 4,Yau Tsim Mong,Private room,680.0
418,4920159,Modern cosy studio with balcony,Yau Tsim Mong,Entire home/apt,608.0
419,4933210,"Ethnic Village House , 2 bedrooms with Terrace",Tai Po,Entire home/apt,800.0
420,4945547,Bright charming Sheung Wan studio,Central & Western,Entire home/apt,550.0
421,4959693,香港旺角女人街 近地铁口 温馨两大床4人房 干净舒适 交通便利美食环绕,Yau Tsim Mong,Entire home/apt,636.0
422,4959717,JW Twin Rm no.1 (3mins to subway),Yau Tsim Mong,Private room,279.0
423,4989665,"Luxury studio with balcony, MK and Olympic MTR",Yau Tsim Mong,Entire home/apt,550.0
424,5008038,8G(Double RM)TsimShaTsui MTR Station.,Yau Tsim Mong,Private room,309.0
425,5017980,Newly renovated Private Rm @ Jordan,Yau Tsim Mong,Private room,311.0
426,5036625,SPECTACULAR Seaview NICE Room,Sai Kung,Private room,300.0
427,5042965,Work & Living in Prime Location I,Central & Western,Entire home/apt,755.0
428,5071056,Bright & cosy bedroom in Mid-Levels,Central & Western,Private room,429.0
429,5074403,"Quadruple Room@Tsim Sha Tsui,Austin,Jordan",Yau Tsim Mong,Private room,1007.0
430,5075775,"Long Term Rent, Studio Apartments",Kowloon City,Entire home/apt,800.0
431,5080694,Modern Bohemian Rooftop Oasis,Wan Chai,Entire home/apt,1299.0
432,5091028,The-One-Stop Room in Hong Kong,Yau Tsim Mong,Private room,329.0
433,5099250,spacious 2-bedr flat with balcony,Central & Western,Entire home/apt,1350.0
434,5110764,"Modern room @ Sai Ying Pun, HK island",Central & Western,Private room,350.0
435,5158538,Stylish renovated Twin Rm @ Jordan,Yau Tsim Mong,Private room,304.0
436,5158684,Ruby  hostel 鹿比 female,Yau Tsim Mong,Shared room,170.0
437,5158962,Ruby hostel 鹿比 female,Yau Tsim Mong,Shared room,170.0
438,5159313,ruby hostel female,Yau Tsim Mong,Shared room,170.0
439,5163619,旺角地铁口实惠家庭6人房,Yau Tsim Mong,Entire home/apt,680.0
440,5180128,香港旺角地铁口舒适双人房,Yau Tsim Mong,Private room,367.0
441,5180563,旺角D2出口电梯公寓5人房,Yau Tsim Mong,Private room,673.0
442,5207367,日租250元最少租28晚。兩人房間上下層床。鄰近香港城市大學近地铁站，交通便捷，整潔清靜，治安良好。,Sham Shui Po,Entire home/apt,250.0
443,5208678,日租250元最少租28晚。兩人房間上下層床。鄰近香港城市大學近地鉄站，清靜整潔，交通便捷，治安良好。,Sham Shui Po,Entire home/apt,250.0
444,5221596,Room3) Two single bed & private washroom,Yau Tsim Mong,Private room,200.0
445,5223888,"COZY, Nice, clean Room wifi",Yau Tsim Mong,Private room,883.0
446,5233736,★★★ Spacious Studio ★★★ Tsim Sha Tsui,Yau Tsim Mong,Entire home/apt,779.0
447,5242151,1+1 民宿 雙床 高層開揚市景A2,Yau Tsim Mong,Private room,279.0
448,5243206,旺角地铁口便利实惠5人房,Yau Tsim Mong,Private room,665.0
449,5253817,Room in north point,Eastern,Shared room,1789.0
450,5255754,"Unique, spacious & superbly located",Central & Western,Entire home/apt,1050.0
451,5271925,旺角实惠便利四人房,Yau Tsim Mong,Entire home/apt,611.0
452,5281665,"1+1 inN, Rm A4, 2 beds w/ city view",Yau Tsim Mong,Private room,394.0
453,5283747,New Modern Twin Room @ Jordan,Yau Tsim Mong,Private room,263.0
454,5289850,"1+1 inN, Rm A1, 2 beds, ""Boat""",Yau Tsim Mong,Private room,356.0
455,5321532,"FOR FEMALE, in trendy HK island",Wan Chai,Private room,300.0
456,5325455,Modern double room by Anthony @ Jordan,Yau Tsim Mong,Private room,263.0
457,5339887,Comfy 1-BR Apartment in Kowloon,Kowloon City,Entire home/apt,657.0
458,5339982,"Long Term Rent, Studio for 2",Kowloon City,Entire home/apt,800.0
459,5357774,Standard Double bed room,Yau Tsim Mong,Private room,350.0
460,5435649,Cozy Double Rm 5 next to Jordan MTR,Yau Tsim Mong,Private room,340.0
461,5435751,Cozy Double Rm 6 next to Jordan MTR,Yau Tsim Mong,Private room,354.0
462,5435797,Cozy Twin Rm 4 next to Jordan MTR!,Yau Tsim Mong,Private room,404.0
463,5435847,Cozy Twin Rm 5 next to Jordan MTR,Yau Tsim Mong,Private room,390.0
464,5440822,Cozy Z Rm1 next to Jordan MTR,Yau Tsim Mong,Private room,500.0
465,5464143,5號房@香港萬悅賓館,Yau Tsim Mong,Private room,529.0
466,5465122,Room No.1 @HK WAN YUE HOTEL,Yau Tsim Mong,Private room,414.0
467,5465183,#3 尖沙咀 1分钟地铁 豪华 超大床 双人房 独立浴室,Yau Tsim Mong,Private room,679.0
468,5465211,6號房 香港萬悅賓館,Yau Tsim Mong,Private room,529.0
469,5484418,2號房@HK WAN YUE HOTEL香港萬悅賓館,Yau Tsim Mong,Private room,507.0
470,5491259,Beautiful flat in the heart of HK,Central & Western,Entire home/apt,550.0
471,5526639,Out of this world new Superyacht !,Southern,Entire home/apt,69429.0
472,5535344,Beautiful and Chic Apartment,Sham Shui Po,Entire home/apt,1357.0
473,5587724,"(25-2), 4 beds girl room 女生房,3 Mins to jordan MTR",Yau Tsim Mong,Shared room,129.0
474,5607225,Female Cozy Homestay ️Airport/AsiaExpo,Islands,Private room,1066.0
475,5608867,Simple and economical one night /Twin room,Yau Tsim Mong,Private room,1220.0
476,5614841,Comfortable Hotel Suite,Wan Chai,Private room,464.0
477,5678100,"Quiet 2BR, 6min CausewayBay MTR TimeSq, nr HKCEC",Wan Chai,Entire home/apt,1263.0
478,5697492,REMARKABLE Modern 2 BEDRM Unit 20mins Downtown,Sai Kung,Entire home/apt,1000.0
479,5697963,"Beautiful Lantau, Hong Kong nature.",Islands,Entire home/apt,829.0
480,5725151,service appartment with terrace,Wan Chai,Entire home/apt,1000.0
481,5726941,Centrally located stylish 1 bed apt,Central & Western,Entire home/apt,7753.0
482,5762711,#601 Cozy Double room by Dego,Yau Tsim Mong,Private room,1000.0
483,5816030,DoubleBed Room Private Bathroom (2),Yau Tsim Mong,Private room,404.0
484,5816052,Dorm Room (mixed),Yau Tsim Mong,Shared room,137.0
485,5831507,Quarry Bay Bright New Private Room,Eastern,Private room,580.0
486,5831572,New Charming Modern Room,Eastern,Private room,580.0
487,5839682,交通非常方便一室一卫双人床. 入住2人,Yau Tsim Mong,Private room,580.0
488,5844464,Double private Room [Licensed],Yau Tsim Mong,Private room,321.0
489,5855836,New En Suite + Bedroom recently featured in a film,Yau Tsim Mong,Private room,969.0
490,5874991,4人家庭房 /4people Private Room Ensuite,Yau Tsim Mong,Private room,626.0
491,5875014,Double Bed Private Ensuite,Yau Tsim Mong,Private room,258.0
492,5880215,Country experience! Amazing mountain view Sai kung,Sai Kung,Private room,1214.0
493,5889408,Cozy & Convenient,Yau Tsim Mong,Entire home/apt,513.0
494,5905450,16B Tanford 2 bedroom apartment,Islands,Entire home/apt,850.0
495,5907256,At the heart HK Open View Nice Deco,Central & Western,Entire home/apt,695.0
496,5959060,Village House in Local Neighborhood,Islands,Entire home/apt,521.0
497,5964537,8P(Double RM)TsimShaTsui MTR Station,Yau Tsim Mong,Private room,350.0
498,5971306,Single Room Private Bathroom 單人套房 (1),Yau Tsim Mong,Private room,218.0
499,5971310,Single room (shared bathroom) (3)單人房,Yau Tsim Mong,Private room,281.0
500,5984246,"Spacious family apt 8 ppl, Queen Size  bed ,MTR",Yau Tsim Mong,Entire home/apt,625.0
501,5992273,2 Min To MTR independent Double(Private Bathroom),Yau Tsim Mong,Private room,229.0
502,6007598,Lovely country side flat,Islands,Entire home/apt,1200.0
503,6007711,Clean Room good for 2 near Mong kok MTR,Yau Tsim Mong,Hotel room,270.0
504,6038067,Hop Inn - 4 Bed Mixed Dorm,Yau Tsim Mong,Shared room,155.0
505,6044652,Henghui hotel 6 rooms,Yau Tsim Mong,Private room,189.0
506,6045746,2 rooms in Henghui hotel,Yau Tsim Mong,Private room,223.0
507,6046605,B3 Inn - Double Bed,Yau Tsim Mong,Private room,550.0
508,6047437,恒暉酒店8房,Yau Tsim Mong,Private room,214.0
509,6048366,恒暉酒店1房,Yau Tsim Mong,Private room,191.0
510,6048409,Henghui hotel 3 rooms,Yau Tsim Mong,Private room,191.0
511,6051073,B3 Inn - Mini Bunk Beds for 2,Yau Tsim Mong,Private room,446.0
512,6057391,Ensuite Double Bedroom in City 6,Yau Tsim Mong,Private room,680.0
513,6067518,Cozy 2 Bedroom Apt. Great for Group of friends!,Eastern,Entire home/apt,450.0
514,6098189,"Fantastic and sweet 3 BRs 8pax,1 min mtr",Yau Tsim Mong,Entire home/apt,781.0
515,6120946,Location! Location ! Location!,Yau Tsim Mong,Private room,896.0
516,6126156,Victoria Harbor View Open Concept Apartment,Yau Tsim Mong,Entire home/apt,1401.0
517,6158116,"1 min MTR, comfortable balcony",Yau Tsim Mong,Entire home/apt,218.0
518,6171123,B3 Inn - Family Room 2 Beds for 3,Yau Tsim Mong,Entire home/apt,654.0
519,6238727,Comfort 2 bed rooms for group,Sham Shui Po,Entire home/apt,1180.0
520,6238927,"Great seaview balcony, 5 mns to MTR",Central & Western,Entire home/apt,998.0
521,6267528,Temple Street Double Private 801[Licensed],Yau Tsim Mong,Private room,332.0
522,6267552,Standard double / Twin bed room,Yau Tsim Mong,Entire home/apt,350.0
523,6276711,Modern Suite at Prince Edward,Tsuen Wan,Private room,600.0
524,6308998,Cebu Hotel Deluxe Single Room #1 Ensuite Bathroom,Yau Tsim Mong,Private room,283.0
525,6319980,Air hotel. Licensed in Causeway Bay Hotel,Wan Chai,Private room,380.0
526,6348825,MongKok CBC ExquisiteTriple Room,Yau Tsim Mong,Private room,314.0
527,6349168,Comfy Twin bed room- 2 Min to MTR,Yau Tsim Mong,Hotel room,251.0
528,6349365,2 Min To MTR independent Quad Room,Yau Tsim Mong,Private room,627.0
529,6366180,Cebu Hotel Deluxe Double Room Ensuite Bathroom #7,Yau Tsim Mong,Private room,291.0
530,6404673,The monthly rental near MTR,Yau Tsim Mong,Private room,660.0
531,6409693,MongKok CBC Exquisite Double Room(Private Bathroom,Yau Tsim Mong,Private room,229.0
532,6422743,旺角地铁口二房一厅，很方便樓下交方便，机场，迪士尼，海洋公园山顶购物等,Tsuen Wan,Entire home/apt,972.0
533,6427423,Quiet House next to the downtown independent,Sha Tin,Private room,1285.0
534,6458947,Clean & cozy rm for 2 pax in Mong kok (Twin Room),Yau Tsim Mong,Private room,251.0
535,6472002,Bright New Modern Cozy Apartment,Eastern,Entire home/apt,1000.0
536,6496401,Work & Living in prime location II,Central & Western,Entire home/apt,776.0
537,6500904,地铁口 四人房 独立卫生间,Yau Tsim Mong,Private room,900.0
538,6501004,地铁口20米经济舒适4人公寓,Yau Tsim Mong,Private room,950.0
539,6518197,4 Guests Ensuite 56,Yau Tsim Mong,Hotel room,528.0
540,6522088,Share Flat cozy room CToKwaWan  Girls Dormiory女生公寓,Kowloon City,Private room,171.0
541,6529815,3mins MTR Deluxe Double Room 豪華雙人房,Yau Tsim Mong,Private room,429.0
542,6530327,2mins Jordan  MTR Triple Room 近尖沙咀商圈温馨光亮街景大窗三人房独卫浴,Yau Tsim Mong,Private room,523.0
